0.0001,13.4
0.0011,12.7
0.0021,12.4
0.0031,12
0.0041,11.6
0.0051,11.2
0.0061,10.8
0.0071,10.3
0.0081,10
0.0091,9.52
0.0101,9.2
0.0111,8.8
0.0121,8.48
0.0131,8.08
0.0141,7.76
0.0151,7.44
0.0161,7.04
0.0171,6.64
0.0181,6.4
0.0191,6
0.0201,5.68
0.0211,5.36
0.0221,5.04
0.0231,4.8
0.0241,4.48
0.0251,4.16
0.0261,3.84
0.0271,3.6
0.0281,3.28
0.0291,2.92
0.0301,2.66
0.0311,2.42
0.0321,2.18
0.0331,2
0.0341,2.12
0.0351,1.48
0.0361,1.26
0.0371,1.02
0.0381,0.8
0.0391,0.591
0.0401,0.46
0.0411,0.291
0.0421,0.393
0.0431,0.597
0.0441,0.779
0.0451,0.99
0.0461,1.17
0.0471,1.36
0.0481,1.52
0.0491,1.7
0.0501,1.88
0.0511,2.04
0.0521,2.2
0.0531,2.4
0.0541,2.53
0.0551,2.7
0.0561,2.8
0.0571,3.02
0.0581,3.14
0.0591,3.3
0.0601,3.5
0.0611,3.6
0.0621,3.8
0.0631,3.88
0.0641,4.06
0.0651,4.22
0.0661,4.3
0.0671,4.48
0.0681,4.58
0.0691,4.7
0.0701,4.82
0.0711,4.96
0.0721,5.1
0.0731,5.18
0.0741,5.28
0.0751,5.42
0.0761,5.52
0.0771,5.64
0.0781,5.7
0.0791,5.84
0.0801,5.94
0.0811,6.02
0.0821,6.1
0.0831,6.22
0.0841,6.3
0.0851,6.38
0.0861,6.48
0.0871,6.58
0.0881,6.64
0.0891,6.76
0.0901,6.88
0.0911,6.92
0.0921,7.04
0.0931,7.08
0.0941,7.16
0.0951,7.24
0.0961,7.32
0.0971,7.4
0.0981,7.44
0.0991,7.48
0.1001,7.68
0.1301,9.28
0.1501,10.1
0.2001,11.3
0.2501,12
0.3001,12.4
0.3501,12.7
0.4001,13
0.4501,13.1
0.5001,13.2
0.6001,13.3
0.7001,13.3
0.8001,13.3
0.9001,13.5
1.0001,13.5
